1371	5611.32	76.98
1372	5615.55	73.28
1373	5619.77	73.33
1374	5623.99	73.39
1375	5628.20	73.44
1376	5632.41	73.50
1377	5636.60	73.55
1378	5640.79	73.61
1379	5644.97	73.66
1380	5649.14	73.72
1381	5653.31	73.77
1382	5657.47	73.83
1383	5661.62	73.88
1384	5665.76	73.93
1385	5669.89	73.99
1386	5674.02	74.04
1387	5678.14	74.10
1388	5682.25	74.15
1389	5686.35	74.20
1390	5690.44	74.26
1391	5694.53	74.31
1392	5698.61	74.36
1393	5702.68	74.42
1394	5706.74	74.47
1395	5710.79	74.52
1396	5714.84	74.58
1397	5718.88	74.63
1398	5722.91	74.68
1399	5726.93	74.73
1400	5730.94	74.79
1401	5734.94	74.84
1402	5738.94	74.89
1403	5742.92	76.01
1404	5746.90	76.06
1405	5750.87	76.11
1406	5754.83	76.16
1407	5758.78	76.22
1408	5762.73	76.27
1409	5766.66	76.32
1410	5770.58	76.37
1411	5774.50	76.42
1412	5778.41	76.48
1413	5782.31	76.53
1414	5786.20	76.58
1415	5790.08	76.63
1416	5793.95	76.68
1417	5797.81	76.73
1418	5801.66	76.78
1419	5805.50	76.83
1420	5809.34	76.88
1421	5813.16	76.94
1422	5816.98	76.99
1423	5820.78	77.04
1424	5824.58	77.09
1425	5828.37	77.14
1426	5832.14	77.19
1427	5835.91	77.24
1428	5839.67	77.29
1429	5843.41	77.34
1430	5847.15	76.04
1431	5850.88	76.09
1432	5854.60	76.14
1433	5858.31	76.19
1434	5862.00	76.23
1435	5865.69	76.28
1436	5869.37	76.33
1437	5873.04	76.38
1438	5876.69	76.43
1439	5880.34	76.47
1440	5883.98	76.52
1441	5887.61	76.57
1442	5891.22	76.61
1443	5894.83	76.66
1444	5898.42	76.71
1445	5902.01	76.75
1446	5905.58	76.80
1447	5909.14	76.85
1448	5912.70	76.89
1449	5916.24	76.94
1450	5919.77	76.99
1451	5923.29	77.03
1452	5926.80	77.08
1453	5930.30	77.12
1454	5933.78	75.85
1455	5937.26	75.90
1456	5940.73	75.94
1457	5944.18	75.98
1458	5947.62	76.03
1459	5951.05	76.07
1460	5954.47	76.12
1461	5957.88	76.16
1462	5961.28	76.20
1463	5964.67	76.25
1464	5968.04	76.29
1465	5971.40	76.33
1466	5974.75	76.38
1467	5978.09	76.42
1468	5981.42	76.46
1469	5984.73	76.50
1470	5988.04	76.54
1471	5991.33	76.59
1472	5994.61	76.63
1473	5997.88	76.67
1474	6001.13	76.71
1475	6004.38	76.75
1476	6007.61	76.80
1477	6010.83	76.84
1478	6014.03	76.88
1479	6017.23	76.92
1480	6020.41	75.67
1481	6023.58	75.71
1482	6026.73	75.75
1483	6029.88	75.78
1484	6033.01	75.82
1485	6036.13	75.86
1486	6039.23	75.90
1487	6042.33	75.94
1488	6045.41	75.98
1489	6048.47	76.02
1490	6051.53	76.06
1491	6054.57	76.10
1492	6057.60	76.13
1493	6060.61	76.17
1494	6063.61	76.21
1495	6066.60	76.25
1496	6069.57	76.28
1497	6072.53	76.32
1498	6075.48	76.36
1499	6078.42	76.39
1500	6081.34	76.43
1501	6084.24	76.47
1502	6087.14	76.50
1503	6090.02	76.54
1504	6092.88	76.58
1505	6095.73	76.61
1506	6098.57	76.65
1507	6101.39	76.68
1508	6104.20	76.72
1509	6107.00	76.75
1510	6109.78	76.79
1511	6112.54	76.82
1512	6115.30	75.58
1513	6118.03	75.62
1514	6120.76	75.65
1515	6123.47	75.68
1516	6126.16	75.72
1517	6128.84	75.75
1518	6131.50	75.78
1519	6134.15	75.82
1520	6136.79	75.85
1521	6139.41	75.88
1522	6142.01	75.91
1523	6144.60	75.95
1524	6147.18	75.98
1525	6149.74	76.01
1526	6152.28	76.04
1527	6154.81	76.07
1528	6157.32	76.10
1529	6159.82	76.13
1530	6162.30	76.17
1531	6164.77	76.20
1532	6167.22	76.23
1533	6169.66	76.26
1534	6172.08	76.29
1535	6174.48	76.32
1536	6176.87	76.35
1537	6179.24	76.37
1538	6181.60	76.40
1539	6183.93	76.43
1540	6186.26	76.46
1541	6188.56	75.24
1542	6190.86	75.27
1543	6193.13	75.30
1544	6195.39	75.33
1545	6197.63	75.35
1546	6199.85	75.38
1547	6202.06	75.41
1548	6204.25	75.43
1549	6206.43	75.46
1550	6208.58	75.49
1551	6210.72	75.51
1552	6212.85	75.54
1553	6214.95	75.56
1554	6217.04	75.59
1555	6219.11	75.62
1556	6221.17	75.64
1557	6223.20	75.67
1558	6225.22	75.69
1559	6227.23	75.71
1560	6229.21	75.74
1561	6231.18	75.76
1562	6233.13	75.79
1563	6235.06	75.81
1564	6236.97	75.83
1565	6238.86	75.86
1566	6240.74	75.88
1567	6242.60	75.90
1568	6244.44	75.92
1569	6246.26	75.95
1570	6248.07	75.97
1571	6249.85	75.99
1572	6251.62	76.01
1573	6253.37	76.03
1574	6255.10	76.05
1575	6256.81	76.07
1576	6258.50	76.09
1577	6260.17	76.11
1578	6261.83	76.13
1579	6263.46	76.15
1580	6265.08	76.17
1581	6266.67	76.19
1582	6268.25	76.21
1583	6269.81	76.23
1584	6271.35	76.25
1585	6272.87	76.27
1586	6274.37	76.29
1587	6275.85	76.31
1588	6277.31	76.32
1589	6278.75	76.34
1590	6280.17	76.36
1591	6281.57	76.37
1592	6282.95	76.39
1593	6284.31	76.41
1594	6285.65	76.42
1595	6286.97	76.44
1596	6288.27	76.46
1597	6289.55	76.47
1598	6290.80	76.49
1599	6292.04	76.50
1600	6293.26	76.52
1601	6294.45	76.53
1602	6295.63	76.55
1603	6296.78	76.56
1604	6297.92	76.57
1605	6299.03	76.59
1606	6300.12	76.60
1607	6301.19	76.61
1608	6302.24	76.63
1609	6303.26	76.64
1610	6304.27	76.65
1611	6305.25	76.66
1612	6306.21	76.67
1613	6307.15	76.69
1614	6308.07	76.70
1615	6308.97	76.71
1616	6309.84	76.72
1617	6310.69	76.73
1618	6311.52	76.74
1619	6312.33	76.75
1620	6313.12	76.76
1621	6313.88	76.77
1622	6314.62	76.78
1623	6315.34	76.79
1624	6316.03	76.79
1625	6316.70	76.80
1626	6317.35	76.81
1627	6317.98	76.82
1628	6318.58	76.82
