File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Numbers.cs,1162,1083,842,165,79,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\ParameterArgs.cs,21,18,10,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Domain\BinaryExpression.cs,47,41,12,0,6,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Domain\EvaluationVisitor.cs,680,446,247,96,206,0,28,220,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Domain\Function.cs,21,17,9,0,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Domain\LogicalExpression.cs,241,193,106,41,48,1,0,3,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Domain\LogicalExpressionVisitor.cs,15,13,9,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Domain\Parameter.cs,19,15,7,0,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Domain\SerializationVisitor.cs,214,163,100,34,49,0,2,14,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Domain\TernaryExpression.cs,24,19,11,0,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Domain\UnaryExpression.cs,28,23,10,0,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Domain\Value.cs,101,84,40,6,17,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\Evaluant.Calculator\Properties\AssemblyInfo.cs,36,15,3,0,5,0,16,118,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\AsciiConversion.cs,218,145,82,44,33,15,40,236,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\ATG.cs,355,200,122,12,37,0,118,713,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\AtgChannel.cs,105,68,35,7,11,0,26,131,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\AuthorizeType.cs,22,11,6,0,2,0,9,33,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\ChannelBaudRates.cs,58,20,5,0,2,0,36,119,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\FuelPoint.cs,862,550,300,65,84,0,228,1260,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\FuelPointChannel.cs,112,70,37,7,11,0,31,160,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\FuelPointStatus.cs,46,17,6,0,2,0,27,123,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\Nozzle.cs,138,91,53,8,18,0,29,137,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\Protocols.cs,241,67,6,0,3,0,171,460,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\PTS.cs,1867,1186,724,169,248,24,433,2556,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\PtsConfiguration.cs,209,120,78,18,28,0,61,296,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\PtsCRC16.cs,105,79,29,6,7,9,19,181,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\PtsParameter.cs,31,15,8,0,4,0,12,44,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\ReleaseInfo.cs,43,19,10,0,6,0,18,95,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\Unipump.cs,476,268,187,47,77,2,131,854,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\Properties\AssemblyInfo.cs,39,17,4,0,5,0,17,102,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\Properties\Resources.Designer.cs,64,33,17,3,9,1,22,119,0,1
D:\dev\Exedron\ASFuelControl.Windows\PureCode1\PtsLib\Properties\Settings.Designer.cs,27,13,6,1,6,1,8,30,0,1
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.AK6\AK6Protocol.cs,455,330,211,34,58,9,67,266,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.AK6\Controller.cs,127,16,10,0,17,0,94,306,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.AK6\SRegex.cs,167,116,65,18,28,1,23,97,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.AK6\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Ametek\ATGProbe.cs,17,15,11,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Ametek\Connector.cs,202,177,114,28,18,0,7,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Ametek\Controller.cs,187,150,88,10,37,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Ametek\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Box69\Box69Protocol.cs,785,567,350,120,81,5,137,449,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Box69\Controller.cs,419,352,226,58,63,0,4,14,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Box69\FuelPoint.cs,606,506,338,59,65,0,35,77,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Box69\Nozzle.cs,47,40,29,1,7,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Box69\ProtocolController.cs,458,382,250,75,58,5,18,133,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Box69\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\FuelPoint.cs,209,185,111,30,17,0,7,16,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\FuelPointValues.cs,53,48,33,1,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\FuelPumpControllerBase.cs,496,386,229,92,74,0,36,95,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\IController.cs,69,56,46,0,13,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\IFuelProtocol.cs,25,20,16,0,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\IInvoicePrint.cs,19,16,12,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Nozzle.cs,200,161,100,19,20,1,19,72,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\OpenCommand.cs,86,80,54,10,6,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\StringExtensions.cs,37,32,18,6,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Tank.cs,15,13,9,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\TankValues.cs,19,17,13,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Enumerators\AlertTypeEnum.cs,32,29,7,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Enumerators\ApplicationUserLevelEnum.cs,17,15,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Enumerators\CommandTypeEnum.cs,23,21,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Enumerators\CommunicationTypeEnum.cs,16,14,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Enumerators\ControllerTypeEnum.cs,24,22,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Enumerators\EnumToList.cs,89,78,45,9,11,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Enumerators\FuelPointStatusEnum.cs,28,26,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Enumerators\NozzleStateEnum.cs,17,15,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Enumerators\TankStatusEnum.cs,26,24,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Sales\SaleData.cs,74,68,47,3,6,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Sales\SaleHandler.cs,123,111,75,13,12,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Sales\TankFillingData.cs,28,23,15,0,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Common\Sales\TankSaleData.cs,20,18,14,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\AlertClass.cs,17,15,10,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\BalanceClass.cs,178,159,120,7,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\ChangePriceClass.cs,16,14,9,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\CommunicationMethods.cs,438,388,255,60,49,2,1,4,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\DeliveryNoteClass.cs,143,124,102,4,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\FuelTypePumpClass.cs,99,86,70,3,13,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\FuelVolumeClass.cs,81,73,51,0,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\IncomeRecieptClass.cs,86,79,62,5,7,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\LiterCheckClass.cs,33,30,23,1,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\SendMethods.cs,282,250,178,32,23,1,9,22,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\Enums\AlertIdEnum.cs,22,20,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\Enums\DeliveryTypeEnum.cs,16,14,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\Enums\FuelTypeEnum.cs,24,22,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\Enums\LocalizedEnumExtensions.cs,48,44,26,7,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\Enums\WorkFieldEnum.cs,20,18,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Communication\Service References\FuelFlowService\Reference.cs,2929,2285,1354,203,445,1,199,412,0,1
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Crc32.cs,107,86,51,15,21,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Crypto.cs,173,139,86,12,9,0,25,134,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\DatabaseModel.cs,15153,13660,6849,1309,1429,0,64,1142,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Implementation\AlertEvaluator.cs,395,350,231,61,43,0,2,3,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Implementation\DatabaseModel.cs,2089,1763,1148,311,240,49,86,404,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Implementation\EntityFactory.cs,166,133,76,14,11,1,22,63,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Implementation\ErrorInfo.cs,70,59,31,4,11,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Implementation\OptionHandler.cs,189,164,101,41,25,2,0,2,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Implementation\ValidationErrorEvent.cs,26,22,14,0,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Validators\IDataValidator.cs,24,21,17,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Validators\InvoiceLineValidator.cs,108,88,54,16,18,0,2,15,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Validators\InvoiceValidator.cs,109,62,32,6,18,0,29,75,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Validators\SalesTransactionValidator.cs,109,90,49,13,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Validators\TankFillingValidator.cs,158,74,40,10,24,0,60,180,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Validators\TankValidator.cs,69,53,29,8,15,0,1,3,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Data\Validators\ValidatorContainer.cs,105,90,67,13,14,0,1,4,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Elbis\ElbhsController.cs,1101,610,381,100,129,1,362,1184,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Elbis\FuelPoint.cs,203,157,100,9,21,0,25,70,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Elbis\Nozzle.cs,46,38,29,1,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Elbis\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.EMR3\EmrController.cs,79,65,42,6,11,0,3,12,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.EMR3\Protocol.cs,664,539,329,94,62,10,63,193,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.EMR3\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Fafnir\ATGProbe.cs,17,15,11,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Fafnir\Connector.cs,234,187,126,26,34,0,13,54,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Fafnir\Controller.cs,188,150,88,10,38,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Fafnir\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.FuelPump\FuelPumpWorkFlow.cs,857,656,407,123,103,2,98,317,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.FuelPump\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Gilbarco\Connector.cs,493,445,281,82,40,13,8,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Gilbarco\Controller.cs,128,16,10,0,18,0,94,306,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Gilbarco\GilbarcoController.cs,66,58,39,10,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Gilbarco\GilbarcoProtocol.cs,493,424,265,52,54,15,15,108,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Gilbarco\GilbargoProtocol.cs,436,384,239,51,40,15,12,102,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Gilbarco\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Logging\Logger.cs,218,181,116,20,12,0,25,96,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Logging\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millenium\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millenium\DispenserCommand.cs,653,453,333,74,93,26,107,587,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millenium\MilleniumProtocol.cs,445,366,212,33,49,0,30,89,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millenium\MillenniumConnector.cs,864,684,404,92,107,12,73,568,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millenium\Enums\CommandTypeEnum.cs,27,21,6,0,2,0,4,4,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millenium\Enums\FuelPointSatusEnum.cs,28,26,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millenium\Enums\ResponseLengthEnum.cs,47,21,6,0,15,2,11,190,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millenium\Enums\ResponseTypeEnum.cs,23,18,6,0,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millenium\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millennium\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Millennium\MillenniumConnector.cs,863,682,404,92,108,12,73,568,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.NuovoPignone\Controller.cs,31,27,16,7,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.NuovoPignone\NuovoPignoneProtocol.cs,565,479,282,65,57,8,29,177,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.NuovoPignone\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.PTS\PtsConnector.cs,647,521,323,112,92,2,34,144,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.PTS\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\AlertReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\BalanceReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\DeliveryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\InvoiceReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\InvoiceThermal.cs,127,108,68,23,10,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\LiterCheckReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\NozzleTotalsReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\ReportViewer.cs,21,19,13,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\SaleReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\SaleReportDispenser.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\SaleReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\ShiftReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\ShiftReportDispenser.cs,42,27,15,3,5,0,10,30,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\ShiftReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\ShilftLiterCheck.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\TankFillingThermal.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\TankStausReport.cs,51,38,22,6,4,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\TitrimetryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\TransactionReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\BalanceReports\BalanceDS.cs,10,7,3,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\BalanceReports\BalanceLoad.cs,133,114,90,9,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\BalanceReports\DivergenceBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\BalanceReports\PumpBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\BalanceReports\TankBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\BalanceReports\TankFillingBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\Invoices\InvoiceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\Invoices\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Reports\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.StartItaliana\ATGProbe.cs,17,15,11,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.StartItaliana\Connector.cs,194,174,112,28,17,0,3,9,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.StartItaliana\Controller.cs,187,150,88,10,37,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.StartItaliana\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Tank\TankWorkFlow.cs,643,545,347,108,82,0,16,58,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Tank\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.VirtualDevices\Class1.cs,12,10,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.VirtualDevices\VirtualAlarm.cs,126,113,61,11,13,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.VirtualDevices\VirtualDevice.cs,73,66,38,5,7,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.VirtualDevices\VirtualDispenser.cs,173,156,95,9,17,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.VirtualDevices\VirtualNozzle.cs,68,56,40,1,11,0,1,3,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.VirtualDevices\VirtualTank.cs,293,251,161,29,31,0,11,31,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.VirtualDevices\VirtualTitrimetryLevel.cs,20,17,11,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.VirtualDevices\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Windows\Crypto.cs,173,139,86,12,9,0,25,134,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Windows\MainForm.cs,529,462,282,58,52,1,15,40,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Windows\Program.cs,191,158,97,16,30,0,3,12,0,0
D:\dev\Exedron\ASFuelControl.Windows\PureCode2\ASFuelControl.Windows\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
